t,state,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_fb_0,q_fb_1,q_fb_2,q_fb_3,q_fb_4,q_fb_5,q_true_0,q_true_1,q_true_2,q_true_3,q_true_4,q_true_5,gripper_cmd_m,finger_1_m,finger_2_m,finger_1_target_m,finger_2_target_m,cup_x_b,cup_y_b,cup_top_z_b,cup_tilt_deg,jaw_x_b,jaw_y_b,jaw_z_b,base_height_m
11.240,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.260,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
11.280,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.300,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.320,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
11.340,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.360,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.380,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
11.400,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.420,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.440,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
11.460,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.480,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.500,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
11.520,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.540,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.560,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
11.580,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.600,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.620,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
11.640,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.660,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.680,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
11.700,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.720,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.740,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
11.760,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.780,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.800,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
11.820,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.840,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.860,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
11.880,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.900,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.920,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
11.940,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.960,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
11.980,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
12.000,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.020,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.040,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
12.060,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.080,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.100,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
12.120,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.140,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.160,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
12.180,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.200,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.220,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
12.240,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.260,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.280,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
12.300,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.320,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14853,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.340,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
12.360,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.380,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.400,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
12.420,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.440,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14853,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.460,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
12.480,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.500,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.520,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
12.540,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.560,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.580,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
12.600,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.620,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14853,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.640,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14853,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
12.660,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14853,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.680,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14853,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.700,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14853,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
12.720,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14853,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.740,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14853,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.760,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
12.780,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.800,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.36,0.4411,0.0696,0.0559,0.0853
12.820,hold,0.15779,1.14026,-0.65451,0.00400,1.03607,-0.08826,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,0.15755,1.14854,-0.65525,0.00511,1.03620,-0.08742,-0.0076,-0.0062,0.0037,-0.0076,0.0076,0.4466,0.0294,0.0783,0.37,0.4411,0.0696,0.0559,0.0853
